conversion_id,User ID,conversion_timestamp,revenue,status
CONV_00900,71893,2025-02-11 04:37:36,170.77,Completed
CONV_00901,74686,2025-02-11 04:38:08,61.05,Completed
CONV_00902,71655,2025-02-11 04:38:40,154.77,Completed
CONV_00903,37186,2025-02-11 04:39:53,397.74,Completed
CONV_00904,67882,2025-02-11 04:41:04,299.96,Completed
CONV_00905,34587,2025-02-11 04:41:07,585.07,Completed
CONV_00906,83798,2025-02-11 04:41:09,539.55,Completed
CONV_00907,84915,2025-02-11 04:41:10,251.8,Completed
CONV_00908,41422,2025-02-11 04:42:04,201.95,Completed
CONV_00909,55829,2025-02-11 04:46:30,274.71,Completed
CONV_00910,95870,2025-02-11 04:46:31,402.13,Completed
CONV_00911,87893,2025-02-11 04:48:20,207.18,Completed
CONV_00912,26582,2025-02-11 04:53:26,422.61,Completed
CONV_00913,33019,2025-02-11 04:54:12,292.69,Completed
CONV_00914,76288,2025-02-11 04:54:40,378.99,Completed
CONV_00915,73721,2025-02-11 04:56:13,308.86,Completed
CONV_00916,38379,2025-02-11 04:56:29,223.15,Completed
CONV_00917,28134,2025-02-11 04:56:41,618.81,Completed
CONV_00918,35199,2025-02-11 04:58:14,506.98,Completed
CONV_00919,92974,2025-02-11 04:58:34,129.77,Completed
CONV_00920,15152,2025-02-11 04:58:55,570.42,Completed
CONV_00921,46555,2025-02-11 05:00:00,339.9,Completed
CONV_00922,73302,2025-02-11 05:00:04,586.2,Completed
CONV_00923,82927,2025-02-11 05:02:03,528.91,Completed
CONV_00924,78831,2025-02-11 05:03:44,302.25,Completed
CONV_00925,88859,2025-02-11 05:05:22,58.59,Completed
CONV_00926,86856,2025-02-11 05:10:20,207.55,Completed
CONV_00927,24508,2025-02-11 05:11:42,372.69,Completed
CONV_00928,89556,2025-02-11 05:12:38,428.25,Completed
CONV_00929,62225,2025-02-11 05:12:49,201.02,Completed
CONV_00930,78574,2025-02-11 05:13:16,129.31,Completed
CONV_00931,51813,2025-02-11 05:13:34,550.13,Completed
CONV_00932,80474,2025-02-11 05:13:54,640.56,Completed
CONV_00933,21704,2025-02-11 05:15:19,363.04,Completed
CONV_00934,10843,2025-02-11 05:15:46,148.87,Completed
CONV_00935,88885,2025-02-11 05:16:42,209.75,Completed
CONV_00936,41667,2025-02-11 05:17:39,56.13,Completed
CONV_00937,37902,2025-02-11 05:18:30,598.15,Completed
CONV_00938,13584,2025-02-11 05:18:54,116.24,Completed
CONV_00939,82064,2025-02-11 05:19:21,393.79,Completed
CONV_00940,80503,2025-02-11 05:19:39,210.8,Completed
CONV_00941,84567,2025-02-11 05:20:34,380.28,Completed
CONV_00942,44498,2025-02-11 05:21:50,439.11,Completed
CONV_00943,27463,2025-02-11 05:22:24,546.99,Completed
CONV_00944,32739,2025-02-11 05:23:31,169.88,Completed
CONV_00945,88938,2025-02-11 05:23:43,51.65,Completed
CONV_00946,65283,2025-02-11 05:24:13,127.82,Completed
CONV_00947,66139,2025-02-11 05:26:01,589.51,Completed
CONV_00948,33999,2025-02-11 05:26:42,573.7,Completed
CONV_00949,25294,2025-02-11 05:28:15,406.43,Completed
CONV_00950,80202,2025-02-11 05:28:53,408.31,Completed
CONV_00951,82182,2025-02-11 05:30:27,447.35,Completed
CONV_00952,86886,2025-02-11 05:30:51,151.1,Completed
CONV_00953,64163,2025-02-11 05:30:56,598.22,Completed
CONV_00954,66785,2025-02-11 05:31:03,298.36,Completed
CONV_00955,37078,2025-02-11 05:32:11,276.8,Completed
CONV_00956,29734,2025-02-11 05:32:22,358.95,Completed
CONV_00957,61522,2025-02-11 05:36:26,73.41,Completed
CONV_00958,47595,2025-02-11 05:38:41,145.6,Completed
CONV_00959,71941,2025-02-11 05:39:29,491.51,Completed
CONV_00960,90964,2025-02-11 05:39:45,95.09,Completed
CONV_00961,15555,2025-02-11 05:39:50,409.91,Completed
CONV_00962,73487,2025-02-11 05:44:23,193.44,Completed
CONV_00963,30989,2025-02-11 05:45:20,280.52,Completed
CONV_00964,53006,2025-02-11 05:45:35,219.66,Completed
CONV_00965,38481,2025-02-11 05:46:57,260.18,Completed
CONV_00966,54044,2025-02-11 05:47:26,480.02,Completed
CONV_00967,87851,2025-02-11 05:47:34,224.76,Completed
CONV_00968,92402,2025-02-11 05:48:25,387.67,Completed
CONV_00969,19967,2025-02-11 05:49:17,333.01,Completed
CONV_00970,37332,2025-02-11 05:50:50,446.52,Completed
CONV_00971,59576,2025-02-11 05:51:01,611.78,Completed
CONV_00972,19184,2025-02-11 05:53:53,488.21,Completed
CONV_00973,64177,2025-02-11 05:55:19,175.04,Completed
CONV_00974,76003,2025-02-11 05:55:45,63.87,Completed
CONV_00975,47085,2025-02-11 05:56:26,203.67,Completed
CONV_00976,72959,2025-02-11 05:56:32,405.02,Completed
CONV_00977,65207,2025-02-11 05:57:24,76.11,Completed
CONV_00978,96142,2025-02-11 05:59:24,345.3,Completed
CONV_00979,43759,2025-02-11 05:59:54,406.09,Completed
CONV_00980,40211,2025-02-11 06:03:46,247.22,Completed
CONV_00981,46050,2025-02-11 06:06:33,511.4,Completed
CONV_00982,97915,2025-02-11 06:08:37,109.49,Completed
CONV_00983,88515,2025-02-11 06:09:08,90.46,Completed
CONV_00984,33974,2025-02-11 06:09:48,485.55,Completed
CONV_00985,76689,2025-02-11 06:10:09,344.77,Completed
CONV_00986,44994,2025-02-11 06:10:22,461.48,Completed
CONV_00987,37554,2025-02-11 06:10:36,308.07,Completed
CONV_00988,38822,2025-02-11 06:12:07,194.07,Completed
CONV_00989,59461,2025-02-11 06:12:38,540.56,Completed
CONV_00990,52906,2025-02-11 06:13:02,528.65,Completed
CONV_00991,43036,2025-02-11 06:13:11,465.29,Completed
CONV_00992,61146,2025-02-11 06:13:18,209.65,Completed
CONV_00993,52130,2025-02-11 06:14:17,402.09,Completed
CONV_00994,92808,2025-02-11 06:14:41,263.39,Completed
CONV_00995,69316,2025-02-11 06:14:42,100.41,Completed
CONV_00996,29206,2025-02-11 06:15:18,599.97,Completed
CONV_00997,78083,2025-02-11 06:15:36,127.78,Completed
CONV_00998,10685,2025-02-11 06:18:13,619.89,Completed
CONV_00999,78168,2025-02-11 06:19:23,314.83,Completed
CONV_01000,31703,2025-02-11 06:19:42,157.01,Completed
CONV_01001,85682,2025-02-11 06:19:44,372.85,Completed
CONV_01002,79087,2025-02-11 06:20:49,573.13,Completed
CONV_01003,80683,2025-02-11 06:21:36,488.0,Completed
CONV_01004,27452,2025-02-11 06:23:22,532.97,Completed
CONV_01005,22011,2025-02-11 06:23:44,443.56,Completed
CONV_01006,55446,2025-02-11 06:23:56,463.83,Completed
CONV_01007,12855,2025-02-11 06:24:01,558.76,Completed
CONV_01008,45183,2025-02-11 06:24:21,196.05,Completed
CONV_01009,23449,2025-02-11 06:24:47,341.1,Completed
CONV_01010,34073,2025-02-11 06:25:11,178.83,Completed
CONV_01011,61537,2025-02-11 06:25:37,642.54,Completed
CONV_01012,88708,2025-02-11 06:26:32,616.16,Completed
CONV_01013,20306,2025-02-11 06:28:09,68.85,Completed
CONV_01014,78348,2025-02-11 06:30:32,471.87,Completed
CONV_01015,99157,2025-02-11 06:31:16,604.78,Completed
CONV_01016,87025,2025-02-11 06:32:20,154.25,Completed
CONV_01017,57401,2025-02-11 06:33:14,388.61,Completed
CONV_01018,48404,2025-02-11 06:33:50,598.87,Completed
CONV_01019,11365,2025-02-11 06:36:01,65.54,Completed
CONV_01020,71235,2025-02-11 06:36:53,466.94,Completed
CONV_01021,91772,2025-02-11 06:38:00,224.9,Completed
CONV_01022,43333,2025-02-11 06:42:12,604.26,Completed
CONV_01023,31134,2025-02-11 06:43:06,632.49,Completed
CONV_01024,73006,2025-02-11 06:45:36,616.28,Completed
CONV_01025,56050,2025-02-11 06:46:10,331.9,Completed
CONV_01026,33578,2025-02-11 06:49:10,566.54,Completed
CONV_01027,83912,2025-02-11 06:49:24,555.95,Completed
CONV_01028,52472,2025-02-11 06:49:29,238.06,Completed
CONV_01029,56219,2025-02-11 06:50:56,546.49,Completed
CONV_01030,19364,2025-02-11 06:52:08,67.39,Completed
CONV_01031,89572,2025-02-11 06:53:02,405.74,Completed
CONV_01032,63496,2025-02-11 06:53:35,184.16,Completed
CONV_01033,25725,2025-02-11 06:54:39,117.94,Completed
CONV_01034,90700,2025-02-11 06:55:03,91.56,Completed
CONV_01035,50905,2025-02-11 06:56:53,466.25,Completed
CONV_01036,15395,2025-02-11 07:00:01,250.62,Completed
CONV_01037,75802,2025-02-11 07:01:28,483.48,Completed
CONV_01038,69192,2025-02-11 07:01:52,84.54,Completed
CONV_01039,32477,2025-02-11 07:02:02,235.75,Completed
CONV_01040,90047,2025-02-11 07:02:16,371.39,Completed
CONV_01041,74139,2025-02-11 07:03:18,523.39,Completed
CONV_01042,20300,2025-02-11 07:03:31,237.85,Completed
CONV_01043,23209,2025-02-11 07:03:34,423.66,Completed
CONV_01044,65820,2025-02-11 07:03:37,581.02,Completed
CONV_01045,59482,2025-02-11 07:04:04,417.6,Completed
CONV_01046,67283,2025-02-11 07:04:57,185.94,Completed
CONV_01047,39364,2025-02-11 07:06:01,59.76,Completed
CONV_01048,57739,2025-02-11 07:06:29,571.41,Completed
CONV_01049,92167,2025-02-11 07:06:55,57.87,Completed
CONV_01050,40880,2025-02-11 07:07:23,574.19,Completed
CONV_01051,30578,2025-02-11 07:07:25,365.01,Completed
CONV_01052,61905,2025-02-11 07:09:22,613.14,Completed
CONV_01053,37382,2025-02-11 07:11:48,528.26,Completed
CONV_01054,52142,2025-02-11 07:13:17,648.75,Completed
CONV_01055,65259,2025-02-11 07:13:51,257.18,Completed
CONV_01056,81851,2025-02-11 07:14:52,509.15,Completed
CONV_01057,71932,2025-02-11 07:15:17,288.17,Completed
CONV_01058,28524,2025-02-11 07:17:05,335.32,Completed
CONV_01059,95242,2025-02-11 07:17:29,424.64,Completed
CONV_01060,15105,2025-02-11 07:23:06,573.57,Completed
CONV_01061,46827,2025-02-11 07:25:48,640.37,Completed
CONV_01062,34143,2025-02-11 07:26:06,509.81,Completed
CONV_01063,93271,2025-02-11 07:27:00,297.75,Completed
CONV_01064,33991,2025-02-11 07:28:08,299.92,Completed
CONV_01065,61368,2025-02-11 07:28:52,491.24,Completed
CONV_01066,82005,2025-02-11 07:28:59,189.46,Completed
CONV_01067,14386,2025-02-11 07:30:24,111.84,Completed
CONV_01068,97804,2025-02-11 07:30:26,259.55,Completed
CONV_01069,25787,2025-02-11 07:32:14,218.78,Completed
CONV_01070,87803,2025-02-11 07:33:47,224.27,Completed
CONV_01071,44038,2025-02-11 07:33:50,186.33,Completed
CONV_01072,31679,2025-02-11 07:36:18,70.47,Completed
CONV_01073,18587,2025-02-11 07:41:11,55.81,Completed
CONV_01074,66414,2025-02-11 07:41:41,642.57,Completed
CONV_01075,65383,2025-02-11 07:43:32,303.8,Completed
CONV_01076,74664,2025-02-11 07:43:48,277.52,Completed
CONV_01077,58938,2025-02-11 07:45:27,456.19,Completed
CONV_01078,36681,2025-02-11 07:45:36,177.04,Completed
CONV_01079,95461,2025-02-11 07:45:40,619.73,Completed
CONV_01080,42978,2025-02-11 07:46:42,520.74,Completed
CONV_01081,81563,2025-02-11 07:47:09,99.09,Completed
CONV_01082,99318,2025-02-11 07:47:20,297.64,Completed
CONV_01083,40530,2025-02-11 07:47:20,576.87,Completed
CONV_01084,35216,2025-02-11 07:51:53,616.56,Completed
CONV_01085,50216,2025-02-11 07:52:20,327.78,Completed
CONV_01086,93161,2025-02-11 07:53:06,416.11,Completed
CONV_01087,33345,2025-02-11 07:54:04,146.06,Completed
CONV_01088,51020,2025-02-11 07:55:27,644.66,Completed
CONV_01089,68721,2025-02-11 07:55:35,185.16,Completed
CONV_01090,83615,2025-02-11 07:56:31,615.35,Completed
CONV_01091,22943,2025-02-11 07:59:19,438.04,Completed
CONV_01092,20400,2025-02-11 08:02:59,412.68,Completed
CONV_01093,14668,2025-02-11 08:04:11,355.18,Completed
CONV_01094,80938,2025-02-11 08:06:24,184.56,Completed
CONV_01095,49673,2025-02-11 08:06:28,151.8,Completed
CONV_01096,96598,2025-02-11 08:06:44,178.39,Completed
CONV_01097,37380,2025-02-11 08:06:52,157.8,Completed
CONV_01098,78284,2025-02-11 08:08:20,516.65,Completed
CONV_01099,38099,2025-02-11 08:09:14,256.83,Completed
CONV_01100,50574,2025-02-11 08:12:01,79.99,Completed
CONV_01101,76806,2025-02-11 08:13:29,631.31,Completed
CONV_01102,34080,2025-02-11 08:13:48,579.69,Completed
CONV_01103,83785,2025-02-11 08:14:00,606.29,Completed
CONV_01104,98627,2025-02-11 08:16:15,646.92,Completed
CONV_01105,43787,2025-02-11 08:16:57,150.21,Completed
CONV_01106,72095,2025-02-11 08:18:09,284.73,Completed
CONV_01107,45575,2025-02-11 08:20:19,503.73,Completed
CONV_01108,70222,2025-02-11 08:22:03,466.09,Completed
CONV_01109,65966,2025-02-11 08:24:00,138.11,Completed
CONV_01110,60022,2025-02-11 08:24:05,538.58,Completed
CONV_01111,98320,2025-02-11 08:26:13,180.79,Completed
CONV_01112,31021,2025-02-11 08:26:52,180.41,Completed
CONV_01113,81300,2025-02-11 08:27:16,369.87,Completed
CONV_01114,80368,2025-02-11 08:30:02,403.73,Completed
CONV_01115,94388,2025-02-11 08:30:29,395.95,Completed
CONV_01116,80267,2025-02-11 08:30:58,100.35,Completed
CONV_01117,66881,2025-02-11 08:31:47,575.86,Completed
CONV_01118,36377,2025-02-11 08:32:37,205.69,Completed
CONV_01119,16008,2025-02-11 08:34:07,123.36,Completed
CONV_01120,87153,2025-02-11 08:34:18,582.69,Completed
CONV_01121,47957,2025-02-11 08:35:15,623.17,Completed
CONV_01122,51319,2025-02-11 08:37:37,566.59,Completed
CONV_01123,61514,2025-02-11 08:38:28,534.76,Completed
CONV_01124,24452,2025-02-11 08:38:32,441.42,Completed
CONV_01125,60881,2025-02-11 08:40:47,378.27,Completed
CONV_01126,53151,2025-02-11 08:41:05,97.63,Completed
CONV_01127,57564,2025-02-11 08:41:53,292.11,Completed
CONV_01128,80575,2025-02-11 08:42:03,270.48,Completed
CONV_01129,81479,2025-02-11 08:43:35,202.15,Completed
CONV_01130,64541,2025-02-11 08:44:21,482.67,Completed
CONV_01131,31133,2025-02-11 08:44:56,345.0,Completed
CONV_01132,25254,2025-02-11 08:45:24,94.03,Completed
CONV_01133,16270,2025-02-11 08:47:33,178.21,Completed
CONV_01134,58561,2025-02-11 08:47:53,458.37,Completed
CONV_01135,67658,2025-02-11 08:48:40,91.06,Completed
CONV_01136,63029,2025-02-11 08:49:07,559.98,Completed
CONV_01137,85459,2025-02-11 08:49:11,344.56,Completed
CONV_01138,92565,2025-02-11 08:51:16,335.75,Completed
CONV_01139,72612,2025-02-11 08:51:24,403.41,Completed
CONV_01140,37648,2025-02-11 08:51:36,543.93,Completed
CONV_01141,65881,2025-02-11 08:52:13,255.42,Completed
CONV_01142,74381,2025-02-11 08:53:59,455.2,Completed
CONV_01143,35324,2025-02-11 08:54:11,387.27,Completed
CONV_01144,62079,2025-02-11 08:54:58,206.55,Completed
CONV_01145,75033,2025-02-11 08:55:25,576.57,Completed
CONV_01146,17714,2025-02-11 08:55:37,527.44,Completed
CONV_01147,72518,2025-02-11 08:56:03,443.36,Completed
CONV_01148,95648,2025-02-11 08:56:15,559.6,Completed
CONV_01149,49243,2025-02-11 08:56:51,569.71,Completed
CONV_01150,48330,2025-02-11 08:57:56,473.56,Completed
CONV_01151,88984,2025-02-11 09:00:23,551.39,Completed
CONV_01152,49073,2025-02-11 09:01:46,466.97,Completed
CONV_01153,79634,2025-02-11 09:02:26,456.49,Completed
CONV_01154,50993,2025-02-11 09:02:45,419.26,Completed
CONV_01155,80551,2025-02-11 09:03:42,500.39,Completed
CONV_01156,63990,2025-02-11 09:04:40,140.96,Completed
CONV_01157,22725,2025-02-11 09:06:14,577.93,Completed
CONV_01158,83947,2025-02-11 09:06:36,572.47,Completed
CONV_01159,25615,2025-02-11 09:08:20,62.69,Completed
CONV_01160,54440,2025-02-11 09:09:58,544.62,Completed
CONV_01161,72532,2025-02-11 09:11:18,122.97,Completed
CONV_01162,93078,2025-02-11 09:12:00,247.75,Completed
CONV_01163,75405,2025-02-11 09:12:19,494.82,Completed
CONV_01164,44062,2025-02-11 09:12:43,142.26,Completed
CONV_01165,47785,2025-02-11 09:13:14,539.87,Completed
CONV_01166,65026,2025-02-11 09:14:16,548.44,Completed
CONV_01167,23202,2025-02-11 09:14:29,352.02,Completed
CONV_01168,26670,2025-02-11 09:15:51,48.86,Completed
CONV_01169,75637,2025-02-11 09:17:43,218.66,Completed
CONV_01170,41148,2025-02-11 09:17:49,418.24,Completed
CONV_01171,16004,2025-02-11 09:17:59,638.62,Completed
CONV_01172,37365,2025-02-11 09:19:09,427.25,Completed
CONV_01173,16386,2025-02-11 09:21:53,202.18,Completed
CONV_01174,53313,2025-02-11 09:22:00,428.57,Completed
CONV_01175,76541,2025-02-11 09:23:38,371.69,Completed
CONV_01176,27437,2025-02-11 09:23:49,516.81,Completed
CONV_01177,60616,2025-02-11 09:24:00,109.72,Completed
CONV_01178,18503,2025-02-11 09:25:09,505.42,Completed
CONV_01179,27371,2025-02-11 09:25:11,372.47,Completed
CONV_01180,77286,2025-02-11 09:25:12,627.61,Completed
CONV_01181,71478,2025-02-11 09:25:46,251.83,Completed
CONV_01182,65740,2025-02-11 09:25:57,427.74,Completed
CONV_01183,83306,2025-02-11 09:26:42,608.88,Completed
CONV_01184,10415,2025-02-11 09:28:54,107.02,Completed
CONV_01185,67722,2025-02-11 09:30:02,612.02,Completed
CONV_01186,73677,2025-02-11 09:30:59,461.17,Completed
CONV_01187,68900,2025-02-11 09:33:20,86.04,Completed
CONV_01188,41382,2025-02-11 09:35:31,227.08,Completed
CONV_01189,94832,2025-02-11 09:37:00,473.44,Completed
CONV_01190,15176,2025-02-11 09:39:38,85.75,Completed
CONV_01191,37786,2025-02-11 09:40:35,397.21,Completed
CONV_01192,36822,2025-02-11 09:40:37,254.26,Completed
CONV_01193,92346,2025-02-11 09:42:21,420.65,Completed
CONV_01194,15190,2025-02-11 09:43:56,72.67,Completed
CONV_01195,98520,2025-02-11 09:45:27,572.28,Completed
CONV_01196,60001,2025-02-11 09:45:49,633.96,Completed
CONV_01197,19507,2025-02-11 09:45:49,631.17,Completed
CONV_01198,24741,2025-02-11 09:46:23,498.54,Completed
CONV_01199,17396,2025-02-11 09:46:32,123.7,Completed
CONV_01200,32550,2025-02-11 09:46:34,503.75,Completed
CONV_01201,19800,2025-02-11 09:46:56,59.88,Completed
CONV_01202,88191,2025-02-11 09:47:03,58.38,Completed
CONV_01203,90635,2025-02-11 09:47:28,240.78,Completed
CONV_01204,47631,2025-02-11 09:48:56,340.63,Completed
CONV_01205,89239,2025-02-11 09:49:45,511.1,Completed
CONV_01206,21445,2025-02-11 09:49:53,458.39,Completed
CONV_01207,83319,2025-02-11 09:49:59,314.77,Completed
CONV_01208,54016,2025-02-11 09:50:56,210.54,Completed
CONV_01209,54877,2025-02-11 09:50:57,648.26,Completed
CONV_01210,67274,2025-02-11 09:53:48,302.84,Completed
CONV_01211,49207,2025-02-11 09:54:41,318.09,Completed
CONV_01212,27506,2025-02-11 09:58:06,143.99,Completed
CONV_01213,56480,2025-02-11 09:58:09,525.86,Completed
CONV_01214,45681,2025-02-11 10:02:24,464.68,Completed
CONV_01215,41964,2025-02-11 10:03:09,178.57,Completed
CONV_01216,13184,2025-02-11 10:03:21,94.84,Completed
CONV_01217,46954,2025-02-11 10:03:41,456.7,Completed
CONV_01218,55099,2025-02-11 10:03:58,440.98,Completed
CONV_01219,17272,2025-02-11 10:05:21,210.32,Completed
CONV_01220,35006,2025-02-11 10:06:16,620.27,Completed
CONV_01221,48867,2025-02-11 10:06:45,136.39,Completed
CONV_01222,47829,2025-02-11 10:12:38,306.56,Completed
CONV_01223,19644,2025-02-11 10:13:39,615.89,Completed
CONV_01224,40968,2025-02-11 10:13:46,298.94,Completed
CONV_01225,28289,2025-02-11 10:16:13,431.31,Completed
CONV_01226,34943,2025-02-11 10:17:21,285.54,Completed
CONV_01227,17415,2025-02-11 10:18:28,210.9,Completed
CONV_01228,81103,2025-02-11 10:19:58,640.31,Completed
CONV_01229,64814,2025-02-11 10:22:02,292.65,Completed
CONV_01230,20826,2025-02-11 10:22:24,585.93,Completed
CONV_01231,15208,2025-02-11 10:22:42,184.12,Completed
CONV_01232,51554,2025-02-11 10:23:46,173.93,Completed
CONV_01233,28171,2025-02-11 10:26:35,63.84,Completed
CONV_01234,98670,2025-02-11 10:27:58,439.26,Completed
CONV_01235,11798,2025-02-11 10:28:04,267.96,Completed
CONV_01236,49655,2025-02-11 10:28:11,567.94,Completed
CONV_01237,22861,2025-02-11 10:28:48,331.29,Completed
CONV_01238,28459,2025-02-11 10:30:32,630.76,Completed
CONV_01239,87939,2025-02-11 10:30:36,157.24,Completed
CONV_01240,43178,2025-02-11 10:30:56,570.52,Completed
CONV_01241,24810,2025-02-11 10:31:13,514.84,Completed
CONV_01242,56169,2025-02-11 10:34:29,511.41,Completed
CONV_01243,48990,2025-02-11 10:35:17,556.09,Completed
CONV_01244,81244,2025-02-11 10:37:00,505.42,Completed
CONV_01245,49293,2025-02-11 10:37:43,423.86,Completed
CONV_01246,94253,2025-02-11 10:39:09,124.4,Completed
CONV_01247,17278,2025-02-11 10:39:16,64.68,Completed
CONV_01248,94028,2025-02-11 10:41:03,602.11,Completed
CONV_01249,84196,2025-02-11 10:41:09,418.07,Completed
CONV_01250,45415,2025-02-11 10:43:43,526.91,Completed
CONV_01251,26622,2025-02-11 10:43:50,336.32,Completed
CONV_01252,46487,2025-02-11 10:44:23,115.97,Completed
CONV_01253,86180,2025-02-11 10:46:27,120.74,Completed
CONV_01254,72842,2025-02-11 10:46:54,459.77,Completed
CONV_01255,43883,2025-02-11 10:48:33,305.34,Completed
CONV_01256,17863,2025-02-11 10:49:59,166.32,Completed
CONV_01257,78752,2025-02-11 10:50:13,342.41,Completed
CONV_01258,49647,2025-02-11 10:52:48,83.85,Completed
CONV_01259,28511,2025-02-11 10:53:07,397.09,Completed
CONV_01260,51115,2025-02-11 10:54:20,207.74,Completed
CONV_01261,60236,2025-02-11 10:55:08,527.52,Completed
CONV_01262,39770,2025-02-11 10:56:09,232.77,Completed
CONV_01263,40368,2025-02-11 10:56:11,320.41,Completed
CONV_01264,98273,2025-02-11 10:56:36,52.03,Completed
CONV_01265,87228,2025-02-11 10:56:54,88.83,Completed
CONV_01266,71827,2025-02-11 10:57:28,282.46,Completed
CONV_01267,77597,2025-02-11 10:57:56,335.36,Completed
CONV_01268,49789,2025-02-11 10:58:02,408.01,Completed
CONV_01269,96473,2025-02-11 10:58:21,221.46,Completed
CONV_01270,55650,2025-02-11 10:58:37,465.46,Completed
CONV_01271,50453,2025-02-11 11:00:44,565.37,Completed
CONV_01272,54070,2025-02-11 11:01:48,516.81,Completed
CONV_01273,54049,2025-02-11 11:02:01,68.97,Completed
CONV_01274,56072,2025-02-11 11:02:52,335.71,Completed
CONV_01275,34653,2025-02-11 11:02:53,108.48,Completed
CONV_01276,88061,2025-02-11 11:04:42,191.44,Completed
CONV_01277,27942,2025-02-11 11:06:46,641.93,Completed
CONV_01278,35789,2025-02-11 11:06:53,131.21,Completed
CONV_01279,16248,2025-02-11 11:07:33,346.83,Completed
CONV_01280,47509,2025-02-11 11:07:55,418.98,Completed
CONV_01281,54821,2025-02-11 11:08:30,469.99,Completed
CONV_01282,27971,2025-02-11 11:11:23,383.59,Completed
CONV_01283,11233,2025-02-11 11:11:55,50.91,Completed
CONV_01284,24956,2025-02-11 11:13:01,242.51,Completed
CONV_01285,47339,2025-02-11 11:14:26,358.22,Completed
CONV_01286,82551,2025-02-11 11:16:11,98.16,Completed
CONV_01287,71469,2025-02-11 11:16:29,257.13,Completed
CONV_01288,62089,2025-02-11 11:16:44,65.09,Completed
CONV_01289,15025,2025-02-11 11:17:57,92.54,Completed
CONV_01290,92234,2025-02-11 11:18:56,285.14,Completed
CONV_01291,34649,2025-02-11 11:19:25,125.29,Completed
CONV_01292,42325,2025-02-11 11:19:35,388.36,Completed
CONV_01293,41641,2025-02-11 11:21:26,462.13,Completed
CONV_01294,14978,2025-02-11 11:21:27,529.35,Completed
CONV_01295,34007,2025-02-11 11:21:32,166.09,Completed
CONV_01296,29837,2025-02-11 11:22:12,146.33,Completed
CONV_01297,39351,2025-02-11 11:22:51,108.26,Completed
CONV_01298,57166,2025-02-11 11:23:17,430.04,Completed
CONV_01299,78241,2025-02-11 11:24:51,472.42,Completed
CONV_01300,88027,2025-02-11 11:26:42,64.11,Completed
CONV_01301,95608,2025-02-11 11:27:09,611.41,Completed
CONV_01302,48089,2025-02-11 11:28:17,76.44,Completed
CONV_01303,72379,2025-02-11 11:28:25,372.48,Completed
CONV_01304,83923,2025-02-11 11:29:19,473.98,Completed
CONV_01305,63685,2025-02-11 11:29:40,571.94,Completed
CONV_01306,62298,2025-02-11 11:29:42,477.02,Completed
CONV_01307,64157,2025-02-11 11:31:23,530.05,Completed
CONV_01308,99782,2025-02-11 11:32:13,250.37,Completed
CONV_01309,41935,2025-02-11 11:32:39,537.97,Completed
CONV_01310,72457,2025-02-11 11:32:44,93.47,Completed
CONV_01311,41463,2025-02-11 11:32:48,586.36,Completed
CONV_01312,61426,2025-02-11 11:32:55,376.29,Completed
CONV_01313,76303,2025-02-11 11:34:34,539.47,Completed
CONV_01314,76645,2025-02-11 11:34:37,318.65,Completed
CONV_01315,76909,2025-02-11 11:34:49,434.36,Completed
CONV_01316,63489,2025-02-11 11:37:28,363.47,Completed
CONV_01317,52438,2025-02-11 11:38:14,487.61,Completed
CONV_01318,10068,2025-02-11 11:39:02,94.39,Completed
CONV_01319,59927,2025-02-11 11:39:20,81.51,Completed
CONV_01320,39876,2025-02-11 11:39:37,194.5,Completed
CONV_01321,55737,2025-02-11 11:39:52,141.52,Completed
CONV_01322,37622,2025-02-11 11:40:11,572.43,Completed
CONV_01323,23331,2025-02-11 11:40:30,177.62,Completed
CONV_01324,35830,2025-02-11 11:40:35,635.4,Completed
CONV_01325,57079,2025-02-11 11:41:18,248.82,Completed
CONV_01326,86379,2025-02-11 11:44:05,155.18,Completed
CONV_01327,39588,2025-02-11 11:44:44,522.77,Completed
CONV_01328,46342,2025-02-11 11:44:51,443.52,Completed
CONV_01329,85426,2025-02-11 11:45:47,346.41,Completed
CONV_01330,97826,2025-02-11 11:46:04,380.99,Completed
CONV_01331,92698,2025-02-11 11:46:06,480.12,Completed
CONV_01332,65073,2025-02-11 11:50:13,183.22,Completed
CONV_01333,19388,2025-02-11 11:53:07,647.78,Completed
CONV_01334,85152,2025-02-11 11:53:28,634.75,Completed
CONV_01335,78296,2025-02-11 11:54:46,438.45,Completed
CONV_01336,37813,2025-02-11 11:58:21,165.72,Completed
CONV_01337,72929,2025-02-11 11:58:52,456.54,Completed
CONV_01338,67419,2025-02-11 11:59:22,88.68,Completed
CONV_01339,40114,2025-02-11 12:00:52,63.54,Completed
CONV_01340,80133,2025-02-11 12:01:46,200.9,Completed
CONV_01341,91051,2025-02-11 12:02:28,324.89,Completed
CONV_01342,42761,2025-02-11 12:02:46,570.3,Completed
CONV_01343,27548,2025-02-11 12:03:48,484.94,Completed
CONV_01344,19444,2025-02-11 12:04:05,494.34,Completed
CONV_01345,97844,2025-02-11 12:04:33,302.42,Completed
CONV_01346,90253,2025-02-11 12:06:26,254.29,Completed
CONV_01347,90897,2025-02-11 12:06:40,269.48,Completed
CONV_01348,79894,2025-02-11 12:07:26,642.53,Completed
CONV_01349,85743,2025-02-11 12:08:57,69.27,Completed
